assignment_id,submission_id,reviewer_id,assigned_date,review_completed_date,status
A004438,S01897,R032,2023-01-13,2023-02-22,Completed
A004439,S01898,R029,2023-11-07,2023-12-10,complete
A004440,S01898,R012,2023-11-03,2023-11-08,complete
A004441,S01899,R001,2023-01-31,,In Progress
A004442,S01899,R012,2023-02-05,2023-02-12,complete
A004443,S01899,R032,2023-02-06,20/02/2023,Completed
A004444,S01900,R022,2023-08-16,18/09/2023,complete
A004445,S01900,R001,2023-08-12,2023-09-14,complete
A004446,S01900,R029,2023-08-19,2023-08-26,Completed
A004447,S01901,R012,2023-02-25,2023-04-26,complete
A004448,S01901,R022,01/03/2023,2023-03-08,complete
A004449,S01902,R034,2024-01-10,2024-01-18,Completed
A004450,S01902,R032,2024-01-15,2024-03-06,Completed
A004451,S01903,R012,2024-04-15,18/05/2024,complete
A004452,S01903,R001,12/04/2024,2024-04-25,Completed
A004453,S01903,R009,2024-04-15,2024-05-19,Done
A004454,S01904,R042,2024-07-03,2024-07-21,Done
A004455,S01904,R009,2024-07-09,2024-07-24,Completed
A004456,S01904,R029,2024-07-09,2024-07-21,Done
A004457,S01905,R029,2023-07-25,2023-08-07,Done
A004458,S01905,R012,2023-07-24,2023-08-19,Completed
A004459,S01905,R001,2023-07-26,2023-08-13,complete
A004460,S01906,R034,2024-05-10,2024-06-01,Completed
A004461,S01906,R029,2024-05-07,30/05/2024,complete
A004462,S01907,R042,2023-11-17,2023-12-24,Completed
A004463,S01907,R009,2023-11-20,2024-01-05,complete
A004464,S01907,R029,2023-11-19,05/12/2023,Completed
A004465,S01908,R042,2023-05-12,2023-05-24,Completed
A004466,S01908,R001,17/05/2023,2023-05-23,Done
A004467,S01909,R012,2024-04-02,2024-05-05,Completed
A004468,S01909,R009,2024-04-01,2024-04-21,Done
A004469,S01910,R032,2023-12-26,2024-02-01,Completed
A004470,S01910,R012,24/12/2023,2024-02-05,Done
A004471,S01911,R034,2024-03-06,2024-03-29,complete
A004472,S01911,R029,2024-03-08,2024-03-28,Done
A004473,S01911,R042,2024-03-07,2024-03-23,Completed
A004474,S01912,R042,2023-08-14,2023-09-02,Done
A004475,S01912,R022,2023-08-16,2023-08-31,complete
A004476,S01913,R009,2023-08-17,2023-09-09,Done
A004477,S01913,R022,2023-08-09,03/09/2023,Completed
A004478,S01913,R012,2023-08-16,2023-09-10,Done
A004479,S01914,R034,2023-01-18,03/03/2023,Completed
A004480,S01914,R029,2023-01-16,2023-02-21,Done
A004481,S01915,R022,2024-03-13,2024-04-15,complete
A004482,S01915,R012,2024-03-07,2024-03-24,Done
A004483,S01916,R012,2023-11-25,2024-01-19,Completed
A004484,S01916,R022,2023-11-24,2023-12-21,Done
A004485,S01916,R009,2023-11-25,2024-01-25,Done
A004486,S01917,R032,2023-08-21,2023-09-23,Done
A004487,S01917,R034,2023-08-23,2023-09-15,Done
A004488,S01918,R042,2023-08-09,24/09/2023,Completed
A004489,S01918,R009,2023-08-07,2023-08-29,Done
A004490,S01918,R022,2023-08-08,2023-10-02,Completed
A004491,S01919,R001,2023-06-12,2023-07-17,Completed
A004492,S01919,R042,2023-06-12,2023-07-02,Completed
A004493,S01920,R042,2024-02-21,2024-03-07,Done
A004494,S01920,R022,2024-02-25,2024-03-27,Completed
A004495,S01921,R029,2023-03-17,2023-04-08,Completed
A004496,S01921,R001,2023-03-19,2023-03-28,complete
A004497,S01921,R034,2023-03-23,2023-04-21,Completed
A004498,S01922,R034,2024-08-28,2024-10-14,Done
A004499,S01922,R001,2024-08-26,2024-09-05,Done
A004500,S01923,R029,18/07/2023,,Pending
A004501,S01923,R034,11/07/2023,2023-07-18,Completed
A004502,S01924,R012,2023-11-22,2023-12-06,Completed
A004503,S01924,R022,2023-11-20,2023-11-27,complete
A004504,S01925,R029,2023-02-10,06/03/2023,Completed
A004505,S01925,R001,2023-02-03,2023-03-12,Done
A004506,S01925,R012,05/02/2023,2023-02-18,Done
A004507,S01926,R001,2023-01-18,26/01/2023,complete
A004508,S01926,R034,2023-01-23,,In Progress
A004509,S01927,R042,2023-12-03,2023-12-08,Done
A004510,S01927,R001,02/12/2023,2023-12-17,Completed
A004511,S01928,R012,2023-06-29,2023-08-05,complete
A004512,S01928,R032,2023-06-27,2023-07-26,Completed
A004513,S01929,R042,2023-05-05,20/05/2023,Done
A004514,S01929,R022,2023-05-08,2023-06-02,Completed
A004515,S01930,R032,2024-01-19,2024-02-12,Done
A004516,S01930,R029,2024-01-25,2024-02-02,Completed
A004517,S01931,R009,2023-11-12,2023-11-20,Completed
A004518,S01931,R042,2023-11-19,,Pending
A004519,S01932,R042,2023-02-01,2023-03-15,Completed
A004520,S01932,R009,2023-01-31,19/02/2023,complete
A004521,S01933,R032,2024-01-03,2024-02-08,Completed
A004522,S01933,R012,2024-01-08,2024-02-11,Completed
A004523,S01933,R042,2024-01-06,,In Progress
A004524,S01934,R032,2024-09-06,2024-09-27,Completed
A004525,S01934,R034,2024-09-03,2024-10-04,Completed
A004526,S01935,R034,2023-03-29,2023-04-14,Done
A004527,S01935,R029,29/03/2023,2023-04-05,Done
A004528,S01935,R012,25/03/2023,2023-04-17,Completed
A004529,S01936,R042,2023-06-24,2023-06-30,complete
A004530,S01936,R009,2023-06-19,2023-08-11,Completed
A004531,S01937,R022,10/02/2024,2024-03-30,Done
A004532,S01937,R032,10/02/2024,2024-03-25,complete
A004533,S01938,R022,2024-01-15,2024-02-03,complete
A004534,S01938,R034,2024-01-15,2024-01-25,Done
A004535,S01939,R022,2023-06-06,2023-06-20,Completed
A004536,S01939,R012,2023-06-07,2023-06-20,Completed
A004537,S01939,R042,2023-06-10,2023-06-17,Done
A004538,S01940,R022,07/11/2023,2023-12-09,Completed
A004539,S01940,R032,2023-11-08,19/11/2023,Completed
A004540,S01941,R034,2023-02-21,2023-03-08,Completed
A004541,S01941,R009,2023-02-21,2023-04-01,complete
A004542,S01941,R042,22/02/2023,2023-03-26,Done
A004543,S01942,R009,2024-05-18,2024-06-25,Done
A004544,S01942,R012,2024-05-24,2024-06-10,Done
A004545,S01943,R009,2024-06-27,09/07/2024,Done
A004546,S01943,R042,2024-07-02,2024-07-20,Completed
A004547,S01943,R034,03/07/2024,2024-08-16,Done
A004548,S01944,R001,2024-03-25,2024-04-23,Done
A004549,S01944,R032,2024-03-28,2024-04-21,Completed
A004550,S01945,R001,2024-06-28,2024-07-10,Completed
A004551,S01945,R009,24/06/2024,2024-07-02,Completed
A004552,S01946,R029,2023-12-31,2024-01-20,Done
A004553,S01946,R042,2024-01-03,2024-01-22,Completed
A004554,S01947,R001,2023-04-22,2023-05-31,Done
A004555,S01947,R032,2023-04-24,2023-05-28,Done
A004556,S01948,R012,2023-10-25,2023-11-05,Done
A004557,S01948,R009,2023-10-27,2023-11-19,complete
A004558,S01949,R012,2024-04-20,2024-05-03,Done
A004559,S01949,R029,2024-04-18,2024-05-11,complete
A004560,S01950,R042,2024-09-30,2024-10-12,complete
A004561,S01950,R029,2024-09-26,2024-10-04,Completed
A004562,S01950,R009,2024-09-26,15/10/2024,Done
A004563,S01951,R001,29/06/2024,2024-07-15,Done
A004564,S01951,R042,2024-06-27,2024-08-04,Completed
A004565,S01951,R032,2024-06-30,,In Progress
A004566,S01952,R042,2023-07-17,2023-07-30,Completed
A004567,S01952,R029,14/07/2023,2023-07-20,Done
A004568,S01953,R032,2024-05-04,2024-05-30,Done
A004569,S01953,R009,07/05/2024,2024-05-25,Done
A004570,S01954,R022,2023-11-09,2023-12-27,complete
A004571,S01954,R042,07/11/2023,2023-12-09,Done
A004572,S01954,R001,2023-11-07,2023-11-23,Done
A004573,S01955,R009,17/06/2023,,In Progress
A004574,S01955,R042,15/06/2023,2023-07-24,complete
A004575,S01955,R022,2023-06-10,2023-07-26,complete
A004576,S01956,R042,04/09/2023,2023-09-27,Completed
A004577,S01956,R022,2023-09-09,17/09/2023,complete
A004578,S01957,R009,2023-11-14,2023-12-11,Done
A004579,S01957,R029,2023-11-15,2023-11-22,complete
A004580,S01958,R022,2023-02-07,18/03/2023,Completed
A004581,S01958,R034,2023-02-07,2023-03-23,complete
A004582,S01959,R009,2024-07-22,2024-07-29,complete
A004583,S01959,R042,2024-07-25,2024-08-17,Done
A004584,S01960,R022,2024-03-20,18/05/2024,Completed
A004585,S01960,R034,2024-03-24,2024-03-30,Completed
A004586,S01960,R042,2024-03-16,2024-03-22,complete
A004587,S01961,R029,2024-08-23,2024-09-16,Completed
A004588,S01961,R001,2024-08-21,2024-09-22,Completed
A004589,S01962,R042,2023-10-13,21/11/2023,Done
A004590,S01962,R029,2023-10-16,2023-10-24,complete
A004591,S01962,R009,2023-10-14,2023-10-29,complete
A004592,S01963,R042,2023-10-31,2023-11-23,Completed
A004593,S01963,R012,01/11/2023,2023-11-14,Done
A004594,S01963,R029,2023-11-02,2023-11-12,Completed
A004595,S01964,R009,2023-05-05,2023-05-12,complete
A004596,S01964,R029,27/04/2023,2023-05-05,complete
A004597,S01965,R009,2023-08-22,2023-10-06,complete
A004598,S01965,R032,2023-08-23,2023-08-30,Done
A004599,S01965,R042,26/08/2023,2023-10-20,complete
A004600,S01966,R012,2024-02-01,2024-02-08,complete
A004601,S01966,R042,2024-02-06,2024-03-01,Completed
A004602,S01966,R032,2024-02-06,2024-02-28,Completed
A004603,S01967,R034,2024-01-19,2024-02-02,Done
A004604,S01967,R022,2024-01-19,2024-02-08,Completed
A004605,S01968,R029,2024-01-11,2024-01-28,Completed
A004606,S01968,R012,05/01/2024,2024-01-29,Completed
A004607,S01968,R001,2024-01-08,2024-01-13,Completed
A004608,S01969,R034,2024-03-14,2024-04-08,Completed
A004609,S01969,R029,2024-03-13,2024-03-26,Completed
A004610,S01970,R012,2024-05-28,2024-06-19,Completed
A004611,S01970,R009,2024-05-31,2024-07-03,Done
A004612,S01971,R029,2023-09-21,14/10/2023,Completed
A004613,S01971,R034,2023-09-18,2023-09-25,Done
A004614,S01972,R009,2023-05-03,07/06/2023,Done
A004615,S01972,R034,06/05/2023,14/05/2023,complete
A004616,S01973,R012,2024-06-25,2024-07-03,complete
A004617,S01973,R009,2024-06-18,2024-07-04,Done
A004618,S01973,R022,2024-06-22,17/07/2024,Completed
A004619,S01974,R042,2023-01-21,2023-02-09,Completed
A004620,S01974,R001,2023-01-14,2023-02-13,Completed
A004621,S01975,R009,2023-12-01,2023-12-21,Completed
A004622,S01975,R032,2023-11-25,2023-12-17,Done
A004623,S01975,R042,2023-11-29,12/01/2024,Completed
A004624,S01976,R042,2024-05-27,,Pending
A004625,S01976,R022,2024-05-21,2024-06-08,complete
A004626,S01977,R032,27/02/2024,2024-03-31,Done
A004627,S01977,R022,2024-02-24,18/04/2024,complete
A004628,S01978,R042,2024-07-22,2024-08-06,Completed
A004629,S01978,R029,24/07/2024,,In Progress
A004630,S01979,R042,2023-08-25,2023-09-15,Completed
A004631,S01979,R009,2023-08-22,2023-09-15,complete
A004632,S01980,R022,30/05/2023,10/06/2023,complete
A004633,S01980,R009,2023-06-02,2023-06-13,Done
A004634,S01980,R001,2023-06-03,2023-06-25,Completed
A004635,S01981,R034,2024-03-08,2024-03-17,Done
A004636,S01981,R032,2024-03-07,05/04/2024,Completed
A004637,S01982,R034,2023-01-20,2023-01-30,complete
A004638,S01982,R022,2023-01-14,2023-03-03,Done
A004639,S01983,R009,2023-06-25,2023-08-11,Done
A004640,S01983,R029,2023-06-19,02/07/2023,Done
A004641,S01983,R042,26/06/2023,2023-07-31,Done
A004642,S01984,R042,2024-08-13,10/09/2024,Completed
A004643,S01984,R032,2024-08-17,2024-08-22,Done
A004644,S01985,R042,2024-06-18,2024-07-25,complete
A004645,S01985,R009,2024-06-17,,pending
A004646,S01986,R022,2023-01-21,2023-01-29,complete
A004647,S01986,R029,22/01/2023,2023-02-08,Completed
A004648,S01987,R032,2024-06-29,2024-07-04,complete
A004649,S01987,R009,03/07/2024,2024-07-15,Done
A004650,S01987,R001,2024-07-02,2024-07-19,Done
A004651,S01988,R009,2024-09-17,2024-10-01,Completed
A004652,S01988,R012,2024-09-09,2024-09-24,complete
A004653,S01988,R042,2024-09-13,,In Progress
A004654,S01989,R012,2023-03-31,2023-04-27,Done
A004655,S01989,R022,2023-04-02,2023-04-11,Done
A004656,S01989,R009,2023-03-31,2023-04-06,Done
A004657,S01990,R009,2023-11-02,2023-11-19,Done
A004658,S01990,R029,2023-10-26,01/11/2023,Completed
A004659,S01991,R029,2023-06-06,2023-07-06,Completed
A004660,S01991,R012,2023-06-11,2023-06-21,Completed
A004661,S01991,R001,2023-06-07,2023-07-15,complete
A004662,S01992,R012,2023-06-04,2023-06-29,Completed
A004663,S01992,R032,08/06/2023,2023-06-30,complete
A004664,S01993,R032,2024-07-26,2024-07-31,Done
A004665,S01993,R022,2024-07-23,2024-08-04,Completed
A004666,S01994,R009,15/06/2024,08/08/2024,Completed
A004667,S01994,R034,2024-06-13,2024-07-18,Completed
A004668,S01995,R029,2024-07-18,04/08/2024,complete
A004669,S01995,R042,2024-07-18,2024-07-25,Done
A004670,S01996,R009,06/05/2024,2024-05-14,Done
A004671,S01996,R032,2024-05-06,30/05/2024,Done
A004672,S01997,R009,2023-11-10,2023-11-19,Done
A004673,S01997,R042,2023-11-14,2023-12-02,Completed
A004674,S01998,R032,2023-09-19,2023-09-28,Completed
A004675,S01998,R034,2023-09-16,2023-10-02,complete
A004676,S01999,R012,2023-11-26,2023-12-23,Completed
A004677,S01999,R029,2023-11-29,2023-12-14,Done
A004678,S01999,R042,30/11/2023,2023-12-12,Done
A004679,S02000,R032,2023-06-18,2023-07-05,complete
A004680,S02000,R022,2023-06-16,2023-07-06,Completed
A004681,S02000,R034,2023-06-15,2023-07-19,Completed
A004682,S02001,R012,2024-03-18,2024-04-03,Done
A004683,S02001,R042,2024-03-17,2024-03-30,Done
A004684,S02001,R009,2024-03-14,2024-03-20,Completed
A004685,S02002,R032,2023-04-16,2023-04-24,complete
A004686,S02002,R029,2023-04-16,28/04/2023,Completed
A004687,S02002,R042,2023-04-17,2023-04-28,Done
A004688,S02003,R029,2024-04-08,2024-05-02,Done
A004689,S02003,R032,09/04/2024,2024-04-20,Done
A004690,S02003,R009,2024-04-09,2024-05-13,Completed
A004691,S02004,R042,2023-01-08,2023-01-19,complete
A004692,S02004,R012,2023-01-08,04/02/2023,Done
A004693,S02005,R042,2024-07-29,2024-08-05,Done
A004694,S02005,R009,2024-07-26,02/08/2024,complete
A004695,S02005,R029,2024-07-29,2024-08-03,complete
A004696,S02006,R029,2024-01-26,2024-02-09,Done
A004697,S02006,R012,2024-02-01,2024-03-10,Done
A004698,S02007,R042,2024-01-20,2024-02-07,Completed
A004699,S02007,R009,22/01/2024,2024-02-20,Done
A004700,S02007,R034,19/01/2024,2024-01-31,Completed
A004701,S02008,R029,2024-10-05,2024-10-27,Completed
A004702,S02008,R009,2024-10-01,2024-11-10,Done
A004703,S02009,R012,2023-05-11,2023-05-28,complete
A004704,S02009,R042,14/05/2023,2023-05-25,Completed
A004705,S02009,R034,2023-05-11,2023-05-31,Done
A004706,S02010,R009,2024-03-15,2024-04-09,complete
A004707,S02010,R012,17/03/2024,2024-04-10,Done
A004708,S02011,R022,2023-10-04,2023-10-16,Completed
A004709,S02011,R034,2023-09-29,2023-10-13,Done
A004710,S02012,R022,2023-02-23,,Pending
A004711,S02012,R009,2023-02-24,2023-03-29,Completed
A004712,S02012,R032,03/03/2023,2023-03-23,complete
A004713,S02013,R032,2024-06-18,2024-07-02,Completed
A004714,S02013,R034,2024-06-21,2024-06-28,complete
A004715,S02013,R001,2024-06-15,2024-07-21,Completed
A004716,S02014,R032,2023-09-29,2023-11-03,Completed
A004717,S02014,R012,2023-09-23,07/10/2023,complete
A004718,S02014,R034,2023-09-21,2023-10-09,Done
A004719,S02015,R042,2023-04-17,2023-06-15,complete
A004720,S02015,R009,2023-04-23,2023-06-01,complete
A004721,S02015,R001,2023-04-19,2023-05-20,Done
A004722,S02016,R029,2023-09-16,12/10/2023,Done
A004723,S02016,R032,2023-09-16,24/10/2023,Completed
A004724,S02017,R034,2023-09-16,2023-10-19,Done
A004725,S02017,R042,12/09/2023,12/10/2023,complete
A004726,S02018,R042,2024-01-27,2024-02-08,complete
A004727,S02018,R022,2024-01-30,2024-02-19,Done
A004728,S02018,R032,2024-01-28,2024-02-02,complete
A004729,S02019,R009,2024-09-27,2024-10-10,Done
A004730,S02019,R029,2024-09-24,21/10/2024,complete
A004731,S02019,R032,2024-09-24,22/10/2024,Done
A004732,S02020,R022,2024-05-17,2024-05-31,Completed
A004733,S02020,R001,2024-05-21,2024-06-25,complete
A004734,S02020,R042,2024-05-15,05/07/2024,Done
A004735,S02021,R022,2023-02-07,2023-02-22,Done
A004736,S02021,R034,2023-02-05,2023-02-24,Done
A004737,S02021,R012,2023-02-06,13/03/2023,complete
A004738,S02022,R032,2024-03-11,2024-04-02,Done
A004739,S02022,R022,2024-03-07,2024-03-16,Completed
A004740,S02023,R029,2023-05-14,26/05/2023,Completed
A004741,S02023,R034,2023-05-10,21/05/2023,complete
A004742,S02023,R009,2023-05-14,2023-06-05,complete
A004743,S02024,R022,2023-08-26,2023-09-11,Completed
A004744,S02024,R001,2023-08-31,2023-10-01,Done
A004745,S02024,R029,2023-08-28,2023-09-29,Done
A004746,S02025,R009,05/04/2024,2024-04-14,Completed
A004747,S02025,R012,2024-04-04,2024-04-10,complete
A004748,S02025,R001,2024-04-09,14/04/2024,complete
A004749,S02026,R012,2023-05-15,2023-06-21,Done
A004750,S02026,R009,2023-05-23,2023-06-22,Completed
A004751,S02027,R022,2023-03-19,2023-04-09,Done
A004752,S02027,R029,2023-03-22,2023-04-01,Completed
A004753,S02028,R034,2023-07-24,2023-08-01,Done
A004754,S02028,R029,2023-07-25,2023-07-30,Done
A004755,S02028,R012,2023-07-25,2023-09-01,Completed
A004756,S02029,R029,2024-07-06,2024-08-01,Completed
A004757,S02029,R042,2024-06-30,2024-07-26,Done
A004758,S02030,R012,2024-04-01,2024-04-11,Done
A004759,S02030,R009,2024-03-31,2024-04-25,complete
A004760,S02030,R034,2024-03-30,2024-04-08,Completed
A004761,S02031,R032,2024-03-12,2024-04-26,Completed
A004762,S02031,R022,15/03/2024,,pending
A004763,S02031,R034,2024-03-12,2024-04-20,complete
A004764,S02032,R009,2023-11-04,2023-11-19,complete
A004765,S02032,R032,2023-11-03,2023-11-27,Completed
A004766,S02032,R012,2023-10-27,2023-11-01,Done
A004767,S02033,R009,2023-04-28,2023-06-01,Done
A004768,S02033,R034,2023-05-05,2023-05-18,complete
A004769,S02034,R012,2023-01-14,2023-01-29,Completed
A004770,S02034,R034,2023-01-09,2023-02-03,Done
A004771,S02034,R009,2023-01-11,2023-01-28,Done
A004772,S02035,R009,2024-01-11,2024-01-30,Completed
A004773,S02035,R032,2024-01-12,2024-01-30,Done
A004774,S02036,R034,2023-11-29,09/12/2023,Done
A004775,S02036,R032,2023-11-28,2023-12-13,complete
A004776,S02036,R012,2023-11-28,2023-12-13,Completed
A004777,S02037,R009,2023-02-08,2023-02-15,Done
A004778,S02037,R034,2023-02-12,2023-03-05,Done
A004779,S02038,R032,2024-09-26,2024-10-21,Completed
A004780,S02038,R029,2024-10-03,2024-10-25,complete
A004781,S02039,R042,24/02/2024,2024-03-08,Done
A004782,S02039,R029,2024-02-26,2024-03-14,Done
A004783,S02040,R013,2023-08-08,2023-08-23,Completed
A004784,S02040,R024,2023-08-07,2023-09-01,Done
A004785,S02040,R033,2023-08-07,2023-08-26,Done
A004786,S02041,R031,2023-11-18,11/12/2023,Completed
A004787,S02041,R024,16/11/2023,2023-12-12,Completed
A004788,S02041,R003,2023-11-15,2023-12-04,Done
A004789,S02042,R008,2024-01-25,,Pending
A004790,S02042,R024,2024-01-22,,In Progress
A004791,S02043,R031,2024-04-10,2024-04-25,Done
A004792,S02043,R013,2024-04-08,2024-05-13,Done
A004793,S02044,R024,2023-10-01,2023-10-15,Completed
A004794,S02044,R003,2023-09-27,2023-10-20,Done
A004795,S02044,R031,29/09/2023,2023-10-05,Completed
A004796,S02045,R033,2023-03-13,2023-03-30,complete
A004797,S02045,R013,2023-03-16,29/03/2023,Done
A004798,S02046,R033,2023-05-19,2023-05-30,complete
A004799,S02046,R003,2023-05-19,05/06/2023,Completed
A004800,S02047,R013,2023-01-18,2023-02-07,Done
A004801,S02047,R024,2023-01-15,2023-01-22,Completed
A004802,S02048,R003,2023-12-19,29/12/2023,Completed
A004803,S02048,R031,2023-12-15,2023-12-22,Done
A004804,S02048,R008,2023-12-18,2023-12-27,Done
A004805,S02049,R031,2023-02-22,27/02/2023,Completed
A004806,S02049,R003,2023-02-25,2023-03-28,Completed
A004807,S02049,R037,23/02/2023,22/03/2023,Done
A004808,S02050,R008,2023-03-13,2023-03-22,Completed
A004809,S02050,R033,2023-03-08,2023-03-13,Completed
A004810,S02051,R033,2023-07-26,2023-08-03,complete
A004811,S02051,R031,19/07/2023,16/08/2023,Done
A004812,S02052,R033,2024-07-09,2024-07-21,complete
A004813,S02052,R031,2024-07-08,2024-07-22,complete
A004814,S02052,R024,2024-07-12,17/07/2024,complete
A004815,S02053,R024,2023-05-28,2023-06-17,complete
A004816,S02053,R008,2023-05-27,2023-06-06,Done
A004817,S02054,R037,2024-02-29,2024-03-23,complete
A004818,S02054,R003,2024-02-28,25/03/2024,Completed
A004819,S02054,R008,2024-02-24,2024-03-18,Done
A004820,S02055,R031,2023-02-17,2023-03-03,Completed
A004821,S02055,R024,2023-02-16,2023-02-23,Completed
A004822,S02055,R003,2023-02-20,2023-03-05,Done
A004823,S02056,R033,2023-10-02,2023-10-17,Completed
A004824,S02056,R031,2023-10-03,2023-10-25,complete
A004825,S02057,R024,2023-08-06,2023-08-12,Completed
A004826,S02057,R013,2023-08-10,2023-08-31,Done
A004827,S02057,R037,2023-08-09,2023-08-14,Done
A004828,S02058,R013,2024-07-15,2024-08-04,Done
A004829,S02058,R033,2024-07-20,2024-07-25,Done
